MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
1995-1996_Middlesbrough_West Ham,1995-1996,16,1995-12-23,NULL,Middlesbrough,West Ham,4,2,H,3,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Newcastle_Nott'm Forest,1995-1996,16,1995-12-23,NULL,Newcastle,Nott'm Forest,3,1,H,2,1,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_QPR_Aston Villa,1995-1996,16,1995-12-23,NULL,QPR,Aston Villa,1,0,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Sheffield Weds_Southampton,1995-1996,16,1995-12-23,NULL,Sheffield Weds,Southampton,2,2,D,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Tottenham_Bolton,1995-1996,16,1995-12-23,NULL,Tottenham,Bolton,2,2,D,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Wimbledon_Blackburn,1995-1996,16,1995-12-23,NULL,Wimbledon,Blackburn,1,1,D,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Leeds_Man United,1995-1996,16,1995-12-24,NULL,Leeds,Man United,3,1,H,2,1,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Arsenal_QPR,1995-1996,17,1995-12-26,NULL,Arsenal,QPR,3,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Blackburn_Man City,1995-1996,17,1995-12-26,NULL,Blackburn,Man City,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Chelsea_Wimbledon,1995-1996,17,1995-12-26,NULL,Chelsea,Wimbledon,1,2,A,1,2,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Everton_Middlesbrough,1995-1996,17,1995-12-26,NULL,Everton,Middlesbrough,4,0,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Nott'm Forest_Sheffield Weds,1995-1996,17,1995-12-26,NULL,Nott'm Forest,Sheffield Weds,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Southampton_Tottenham,1995-1996,17,1995-12-26,NULL,Southampton,Tottenham,0,0,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Bolton_Leeds,1995-1996,17,1995-12-27,NULL,Bolton,Leeds,0,2,A,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Man United_Newcastle,1995-1996,17,1995-12-27,NULL,Man United,Newcastle,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Arsenal_Wimbledon,1995-1996,18,1995-12-30,NULL,Arsenal,Wimbledon,1,3,A,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Blackburn_Tottenham,1995-1996,18,1995-12-30,NULL,Blackburn,Tottenham,2,1,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Bolton_Coventry,1995-1996,18,1995-12-30,NULL,Bolton,Coventry,1,2,A,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Chelsea_Liverpool,1995-1996,18,1995-12-30,NULL,Chelsea,Liverpool,2,2,D,2,1,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Everton_Leeds,1995-1996,18,1995-12-30,NULL,Everton,Leeds,2,0,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Man United_QPR,1995-1996,18,1995-12-30,NULL,Man United,QPR,2,1,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Nott'm Forest_Middlesbrough,1995-1996,18,1995-12-30,NULL,Nott'm Forest,Middlesbrough,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Coventry_Southampton,1995-1996,19,1996-01-01,NULL,Coventry,Southampton,1,1,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Leeds_Blackburn,1995-1996,19,1996-01-01,NULL,Leeds,Blackburn,0,0,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Liverpool_Nott'm Forest,1995-1996,19,1996-01-01,NULL,Liverpool,Nott'm Forest,4,2,H,2,2,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Man City_West Ham,1995-1996,19,1996-01-01,NULL,Man City,West Ham,2,1,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Middlesbrough_Aston Villa,1995-1996,19,1996-01-01,NULL,Middlesbrough,Aston Villa,0,2,A,0,2,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Sheffield Weds_Bolton,1995-1996,19,1996-01-01,NULL,Sheffield Weds,Bolton,4,2,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Tottenham_Man United,1995-1996,19,1996-01-01,NULL,Tottenham,Man United,4,1,H,2,1,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Wimbledon_Everton,1995-1996,19,1996-01-01,NULL,Wimbledon,Everton,2,3,A,0,3,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Newcastle_Arsenal,1995-1996,19,1996-01-02,NULL,Newcastle,Arsenal,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_QPR_Chelsea,1995-1996,19,1996-01-02,NULL,QPR,Chelsea,1,2,A,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Bolton_Wimbledon,1995-1996,20,1996-01-13,NULL,Bolton,Wimbledon,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Everton_Chelsea,1995-1996,20,1996-01-13,NULL,Everton,Chelsea,1,1,D,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Leeds_West Ham,1995-1996,20,1996-01-13,NULL,Leeds,West Ham,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Man United_Aston Villa,1995-1996,20,1996-01-13,NULL,Man United,Aston Villa,0,0,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Middlesbrough_Arsenal,1995-1996,20,1996-01-13,NULL,Middlesbrough,Arsenal,2,3,A,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Nott'm Forest_Southampton,1995-1996,20,1996-01-13,NULL,Nott'm Forest,Southampton,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_QPR_Blackburn,1995-1996,20,1996-01-13,NULL,QPR,Blackburn,0,1,A,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Sheffield Weds_Liverpool,1995-1996,20,1996-01-13,NULL,Sheffield Weds,Liverpool,1,1,D,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Tottenham_Man City,1995-1996,20,1996-01-13,NULL,Tottenham,Man City,1,0,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Coventry_Newcastle,1995-1996,20,1996-01-14,NULL,Coventry,Newcastle,0,1,A,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Arsenal_Everton,1995-1996,21,1996-01-20,NULL,Arsenal,Everton,1,2,A,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Blackburn_Sheffield Weds,1995-1996,21,1996-01-20,NULL,Blackburn,Sheffield Weds,3,0,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Chelsea_Nott'm Forest,1995-1996,21,1996-01-20,NULL,Chelsea,Nott'm Forest,1,0,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Liverpool_Leeds,1995-1996,21,1996-01-20,NULL,Liverpool,Leeds,5,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Man City_Coventry,1995-1996,21,1996-01-20,NULL,Man City,Coventry,1,1,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Newcastle_Bolton,1995-1996,21,1996-01-20,NULL,Newcastle,Bolton,2,1,H,2,1,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Southampton_Middlesbrough,1995-1996,21,1996-01-20,NULL,Southampton,Middlesbrough,2,1,H,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Wimbledon_QPR,1995-1996,21,1996-01-20,NULL,Wimbledon,QPR,2,1,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Aston Villa_Tottenham,1995-1996,21,1996-01-21,NULL,Aston Villa,Tottenham,2,1,H,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_West Ham_Man United,1995-1996,21,1996-01-23,NULL,West Ham,Man United,0,1,A,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Aston Villa_Liverpool,1995-1996,22,1996-01-31,NULL,Aston Villa,Liverpool,0,2,A,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Nott'm Forest_Leeds,1995-1996,22,1996-01-31,NULL,Nott'm Forest,Leeds,2,1,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Southampton_Man City,1995-1996,22,1996-01-31,NULL,Southampton,Man City,1,1,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_West Ham_Coventry,1995-1996,22,1996-01-31,NULL,West Ham,Coventry,3,2,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Arsenal_Coventry,1995-1996,23,1996-02-03,NULL,Arsenal,Coventry,1,1,D,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Aston Villa_Leeds,1995-1996,23,1996-02-03,NULL,Aston Villa,Leeds,3,0,H,2,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Blackburn_Bolton,1995-1996,23,1996-02-03,NULL,Blackburn,Bolton,3,1,H,1,1,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Liverpool_Tottenham,1995-1996,23,1996-02-03,NULL,Liverpool,Tottenham,0,0,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_Man City_QPR,1995-1996,23,1996-02-03,NULL,Man City,QPR,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Newcastle_Sheffield Weds,1995-1996,23,1996-02-03,NULL,Newcastle,Sheffield Weds,2,0,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Southampton_Everton,1995-1996,23,1996-02-03,NULL,Southampton,Everton,2,2,D,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1
1995-1996_West Ham_Nott'm Forest,1995-1996,23,1996-02-03,NULL,West Ham,Nott'm Forest,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Wimbledon_Man United,1995-1996,23,1996-02-03,NULL,Wimbledon,Man United,2,4,A,0,2,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Chelsea_Middlesbrough,1995-1996,23,1996-02-04,NULL,Chelsea,Middlesbrough,5,0,H,3,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Bolton_Aston Villa,1995-1996,24,1996-02-10,NULL,Bolton,Aston Villa,0,2,A,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Coventry_Chelsea,1995-1996,24,1996-02-10,NULL,Coventry,Chelsea,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Everton_Man City,1995-1996,24,1996-02-10,NULL,Everton,Man City,2,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Man United_Blackburn,1995-1996,24,1996-02-10,NULL,Man United,Blackburn,1,0,H,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_Middlesbrough_Newcastle,1995-1996,24,1996-02-10,NULL,Middlesbrough,Newcastle,1,2,A,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Nott'm Forest_Arsenal,1995-1996,24,1996-02-10,NULL,Nott'm Forest,Arsenal,0,1,A,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Sheffield Weds_Wimbledon,1995-1996,24,1996-02-10,NULL,Sheffield Weds,Wimbledon,2,1,H,0,0,D,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,0
1995-1996_QPR_Liverpool,1995-1996,24,1996-02-11,NULL,QPR,Liverpool,1,2,A,0,2,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Tottenham_West Ham,1995-1996,24,1996-02-12,NULL,Tottenham,West Ham,0,1,A,0,1,A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
1995-1996_Chelsea_West Ham,1995-1996,25,1996-02-17,NULL,Chelsea,West Ham,1,2,A,1,0,H,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3
